"Tipo";"Tipo residencia";"Razón social";"Nombre";"Primer apellido";"Segundo apellido";"Dirección";"Código postal";"Poblacion";"Provincia";"Correo";"Contacto adicional";"Correo envio";"WSEndpointEfaktur";"WSOperation";"WSNamespace";"WSNodename";"Descripcion Departamento";"Departamento";"CIF";"Archivo Datos Contratante";"WSEndpointFACe";"FACe";;
0;0;"Alegiako Udala";;;;"Enparantza Nagusia";20260;"Alegia";"Gipuzkoa";"udala@alegia.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2000500E";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=5";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Alkizako Udala";;;;"San Martin Enparantza s/n";20494;"Alkiza";"Gipuzkoa";"udala@alkiza.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2000600C";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=6";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Altzagako Udala";;;;"Altzaga bidea 11";20248;"Altzaga";"Gipuzkoa";"eli@arama.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2009600D";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=87";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Altzoko Udala";;;;"Altzo Muino 73";20268;"Altzo";"Gipuzkoa";"udala@altzo.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2000800I";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=7";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Amezketako Udala";;;;"Fernando Amezketarra Enparantza s/n";20268;"Amezketa";"Gipuzkoa";"udala@amezketa.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2000900G";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=8";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Andoaingo Udala";;;;"Goiko Enparantza s/n";20140;"Andoain";"Gipuzkoa";"fakturak@andoain.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2001000E";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=9";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Anoetako Udala";;;;"Herriko Enparantza s/n";20270;"Anoeta";"Gipuzkoa";"kontabilitatea@anoeta.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2001100C";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=10";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Antzizar Polikiroldegia ";;;;"ANTZIZAR AUZOA, Z/G";20200;"BEASAIN";"Gipuzkoa";"ekonomia@beasain.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"G20115655";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=119";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Antzuolako Udala";;;;"Herriko Plaza, 8";20577;"Antzuola";"Gipuzkoa";"mikel@antzuola.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2001200A";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=11";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Aramako Udala";;;;"Arama s/n";20248;"Arama";"Gipuzkoa";"eli@arama.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2001300I";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=12";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Aretxabaletako Udala";;;;"Otalora Kalea -Arratabe Jauregia- 1";20550;"Aretxabaleta";"Gipuzkoa";"juanantonio@aretxabaleta.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2001400G";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=13";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Iturbide Egoitza ";;;;"GARIBAI 1   ";20500;"ARRASATE";"Gipuzkoa";"fakturakiturbide@arrasate.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2000029E";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=255";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Arrasateko Udala";;;;"Herriko Plaza Nagusia  z/g";20500;"Arrasate ";"Gipuzkoa";"fakturak@arrasate.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2005900B";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=55";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Asteasuko Udala";;;;"Lege Zaharren Enparantza s/n";20159;"Asteasu";"Gipuzkoa";"udala@asteasu.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2001500D";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=14";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Astigarragako Udala";;;;"Foru Enparantza  13";20115;"Astigarraga";"Gipuzkoa";"idazkaritza@astigarraga.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2009400I";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=84";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Ataungo Udala";;;;"Elbarrena Auzoa 44";20211;"Ataun";"Gipuzkoa";"udala@ataun.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2001600B";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=15";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Azkoitiko Udala";;;;"Herriko Enparantza z/g";20720;"Azkoitia";"Gipuzkoa";"azkoitia@azkoitia.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2001800H";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=17";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Azpeitiko Euskara Patronatoa";;;;"Perdillegi Kalea, 1";20730;"Azpeitia";"Gipuzkoa";"ekonomia@azpeitia.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"Q2000535A";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=118";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Azpeitiko Udal Kirol Patronatoa";;;;"Enparantza nagusi, 5";20730;"Azpeitia";"Gipuzkoa";"ekonomia@azpeitia.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P7001901C";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=218";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Azpeitiko Udala";;;;"Enparantza Nagusia 5";20730;"Azpeitia";"Gipuzkoa";"ekonomia@azpeitia.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2001900F";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=18";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Baliarraingo Udala";;;;"Hirigunea 5";20259;"Baliarrain";"Gipuzkoa";"udala@baliarrain.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2009700B";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=85";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Beasaingo Euskaltegia ";;;;"SAN MARTIN PLAZA, Z/G";20200;"BEASAIN";"Gipuzkoa";"jaranburu@beasain.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P7002101I";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=219";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Beasaingo Loinatz Musika Eskola Publikoa";;;;"SAN MARTIN PLAZA, Z/G";20200;"BEASAIN";"Gipuzkoa";"musikal@beasain.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P7002102G";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=319";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Beasaingo Udala";;;;"Loinazko San Martín Plaza 1";20200;"Beasain";"Gipuzkoa";"ekonomia@beasain.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2002100B";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=19";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Beizamako Udala";;;;"Beizama";20739;"Beizama";"Gipuzkoa";"udala@beizama.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2002200J";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=20";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Belauntzako Udala";;;;"Hiriburu 14";20491;"Belauntza";"Gipuzkoa";"udala@belauntza.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2002300H";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=21";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Berastegiko Udala";;;;"Herriko Enparantza 1";20492;"Berastegi";"Gipuzkoa";"udala@berastegi.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2002400F";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=22";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Bergara Udal Euskaltegi ";;;;"BARRENKALEA, 33";20570;"BERGARA";"Gipuzkoa";"aiturriaga@bergara.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P7007901G ";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=374";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Bergarako Bihargintza 98 S.A. ";;;;"MARTIN AGIRRE DEUNAREN ENPARANTZA";20570;"BERGARA";"Gipuzkoa";"aiturriaga@bergara.net";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"A20656948";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=574";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Bergarako Udala";;;;"Martin Agirre Deunaren Plaza 1";20570;"Bergara";"Gipuzkoa";"udalkontuhartzailea@bergara.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2007900J";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=74";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Berrobiko Udala";;;;"Jose Mª Goikoetxea 28";20493;"Berrobi";"Gipuzkoa";"idazkaritza@berrobi.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2002500C";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=23";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Bidania-goiatzeko udala";;;;"Plaza  s/n";20496;"Bidania-goiatz";"Gipuzkoa";"udala@bidania-goiatz.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2008800A";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=24";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Bideberri Mankomunitatea";;;;"Herriko Plaza, 8";20577;"Antzuola";"Gipuzkoa";"udala@leintzgatzaga.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2000025C";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=397";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Debabarrena Eskualdeko Mankomunitatea  ";;;;"EGIGURENTARREN, 2 BAJO";20600;"EIBAR";"Gipuzkoa";"meguren@debabarrena.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"G20079703";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=197";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Debagoiena Mankomunitatea";;;;"Nafarroa Etorbidea 17";20500;"Arrasate/Mondragon";"Gipuzkoa";"debagoiena@debagoiena.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2000001D";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=97";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Debako Udala";;;;"Portu Kalea 1";20820;"Deba";"Gipuzkoa";"kontuak@deba.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2003000C";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=29";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Debabe Udal Euskaltegien Mankomunitatea ";;;;"Kalebarren Plaza, 2 ";20870;"Elgoibar";"Gipuzkoa";"elgoi.euskal@udal.gipuzkoa.net";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P7003301D";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=132";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Eibarko Udala";;;;"Untzagako Plaza 1 ";20600;"Eibar";"Gipuzkoa";"kontuhartzailetza@eibar.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2003100A";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=30";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Elduaingo Udala";;;;"Ayuntamiento s/n ";20493;"Elduain";"Gipuzkoa";"udala@elduain.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2003200I";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=31";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Elgetako Udala";;;;"Mendizaleen Plaza 1";20690;"Elgeta";"Gipuzkoa";"konta@elgeta.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2003400E";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=33";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Elgoibarko San Lazaro Egoitza";;;;"Pedro Muguruza Etorbidea, 1";20870;"Elgoibar";"Gipuzkoa";"admin@sanlazaro.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"Q2000544C";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=232";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Elgoibarko Udal Kirol Patronatua";;;;"San Roke  1";20870;"Elgoibar";"Gipuzkoa";"elgoi.kirol@udal.gipuzkoa.net ";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"Q2000546H";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=332";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Elgoibarko Udala";;;;"Kalegoen plaza, 1";20870;"Elgoibar";"Gipuzkoa";"kontuhartzailetza@elgoibar.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2003300G";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=32";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Enirio-Aralarko Mankomunitatea";;;;"Nagusia  24";20240;"Ordizia";"Gipuzkoa";"kontu@ordizia.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"G20096442";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=176";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
